#
#  Stripped version of finals.all.orig file
#
#
#           Bull A  Bull A  Bull B  Bull B
#  MJD        dX      dY      dX      dY
#
50777.00    -41.9   -5.487  -41.800 -5.200
50778.00    -42.131 -5.255  -42.200 -5.200
50779.00    -42.271 -5.001  -42.600 -5.400
50780.00    -42.382 -4.787  -43.000 -5.400
50781.00    -42.49  -4.714  -43.300 -5.400
50782.00    -42.496 -4.83   -43.300 -5.500
50783.00    -42.322 -5.038  -43.100 -5.400
50784.00    -42.08  -5.155  -42.700 -5.300
50785.00    -42.006 -5.068  -42.200 -5.100
50786.00    -42.23  -4.811  -41.700 -4.900
50787.00    -42.618 -4.511  -41.300 -4.700
50788.00    -42.925 -4.247  -41.000 -4.400
50789.00    -43.016 -4.024  -41.000 -4.200
50790.00    -42.932 -3.85   -41.000 -4.100
50791.00    -42.783 -3.813  -41.300 -4.000
50792.00    -42.626 -4.029  -41.500 -4.000
50793.00    -42.6   -4.398  -41.900 -4.100
50794.00    -42.606 -4.778  -42.100 -4.100
50795.00    -42.494 -4.99   -42.200 -4.300
50796.00    -42.261 -4.916  -42.200 -4.400
50797.00    -41.983 -4.655  -42.000 -4.400
50798.00    -41.722 -4.447  -41.800 -4.400
50799.00    -41.476 -4.454  -41.500 -4.400
50800.00    -41.221 -4.656  -41.200 -4.400
50801.00    -40.967 -4.871  -41.000 -4.200
50802.00    -40.779 -4.977  -40.900 -4.200
50803.00    -40.73  -4.984  -40.900 -4.100
50804.00    -40.851 -4.928  -41.000 -4.100
50805.00    -41.124 -4.778  -41.300 -4.100
50806.00    -41.502 -4.467  -41.600 -4.200
50807.00    -41.843 -4.114  -41.800 -4.400
50808.00    -42.089 -3.801  -42.100 -4.500
50809.00    -42.204 -3.644  -42.200 -4.500
50810.00    -42.139 -3.756  -42.200 -4.600
50811.00    -41.895 -4.09   -42.000 -4.500
50812.00    -41.541 -4.423  -41.800 -4.500
50813.00    -41.195 -4.529  -41.500 -4.400
50814.00    -40.962 -4.383  -40.900 -4.300
50815.00    -40.873 -4.154  -40.700 -4.200
50816.00    -40.872 -4.018  -40.500 -4.200
50817.00    -40.876 -4.01   -40.400 -4.100
50818.00    -40.869 -4.068  -40.500 -4.100
50819.00    -40.929 -4.136  -40.600 -4.100
50820.00    -41.141 -4.226  -40.800 -4.300
50821.00    -41.482 -4.375  -41.200 -4.300
50822.00    -41.8   -4.566  -41.500 -4.300
50823.00    -41.925 -4.7    -41.700 -4.400
50824.00    -41.828 -4.677  -41.700 -4.300
50825.00    -41.652 -4.508  -41.700 -4.300
50826.00    -41.555 -4.315  -41.600 -4.200
50827.00    -41.53  -4.216  -41.300 -4.100
50828.00    -41.436 -4.261  -41.100 -4.000
50829.00    -41.243 -4.363  -41.000 -3.900
50830.00    -41.092 -4.439  -41.000 -3.900
50831.00    -41.102 -4.498  -41.000 -4.100
50832.00    -41.23  -4.579  -41.100 -4.300
50833.00    -41.383 -4.688  -41.200 -4.500
50834.00    -41.575 -4.776  -41.400 -4.700
50835.00    -41.846 -4.761  -41.500 -4.900
50836.00    -42.097 -4.6    -41.600 -5.000
50837.00    -42.179 -4.367  -41.600 -5.100
50838.00    -42.109 -4.251  -41.500 -5.100
50839.00    -42.024 -4.396  -41.600 -5.100
50840.00    -41.932 -4.717  -41.600 -5.000
50841.00    -41.669 -4.952  -41.700 -4.900
50842.00    -41.232 -4.896  -41.700 -4.600
50843.00    -40.858 -4.609  -41.800 -4.500
50844.00    -40.815 -4.312  -41.900 -4.300
50845.00    -41.1   -4.186  -41.800 -4.300
50846.00    -41.504 -4.23   -41.800 -4.200
50847.00    -41.792 -4.374  -41.800 -4.300
50848.00    -41.848 -4.585  -41.700 -4.500
50849.00    -41.771 -4.78   -41.700 -4.700
50850.00    -41.668 -4.94   -41.600 -4.800
50851.00    -41.528 -5.048  -41.500 -5.000
50852.00    -41.311 -5.089  -41.400 -5.100
50853.00    -41.075 -5.1    -41.300 -5.200
50854.00    -40.931 -5.144  -41.200 -5.300
50855.00    -40.897 -5.254  -41.100 -5.200
50856.00    -40.867 -5.403  -41.100 -5.300
50857.00    -40.806 -5.533  -41.100 -5.300
50858.00    -40.836 -5.62   -41.100 -5.200
50859.00    -41.044 -5.694  -41.200 -5.300
50860.00    -41.337 -5.766  -41.300 -5.300
50861.00    -41.576 -5.835  -41.400 -5.600
50862.00    -41.767 -5.9    -41.600 -5.700
50863.00    -41.95  -5.932  -41.800 -5.900
50864.00    -41.988 -5.839  -41.900 -6.200
50865.00    -41.714 -5.577  -41.800 -6.400
50866.00    -41.28  -5.296  -41.800 -6.500
50867.00    -41.081 -5.276  -41.700 -6.400
50868.00    -41.243 -5.624  -41.400 -6.300
50869.00    -41.415 -6.106  -41.300 -6.200
50870.00    -41.196 -6.323  -41.200 -6.000
50871.00    -40.664 -6.183  -41.300 -5.800
50872.00    -40.261 -5.936  -41.200 -5.800
50873.00    -40.292 -5.822  -41.300 -5.700
50874.00    -40.673 -5.862  -41.300 -5.800
50875.00    -41.088 -5.956  -41.300 -5.900
50876.00    -41.276 -6.067  -41.200 -6.100
50877.00    -41.195 -6.227  -41.200 -6.300
50878.00    -41.001 -6.417  -41.000 -6.500
50879.00    -40.864 -6.56   -40.700 -6.700
50880.00    -40.799 -6.628  -40.500 -6.800
50881.00    -40.701 -6.676  -40.300 -6.800
50882.00    -40.53  -6.748  -40.100 -6.800
50883.00    -40.36  -6.807  -40.100 -6.700
50884.00    -40.252 -6.791  -40.200 -6.600
50885.00    -40.181 -6.707  -40.400 -6.500
50886.00    -40.158 -6.655  -40.500 -6.500
50887.00    -40.221 -6.703  -40.600 -6.500
50888.00    -40.319 -6.811  -40.700 -6.600
50889.00    -40.378 -6.915  -40.600 -6.800
50890.00    -40.443 -7.026  -40.400 -7.000
50891.00    -40.573 -7.176  -40.200 -7.100
50892.00    -40.611 -7.293  -39.900 -7.300
50893.00    -40.309 -7.236  -39.700 -7.400
50894.00    -39.756 -7.022  -39.500 -7.400
50895.00    -39.397 -6.895  -39.500 -7.400
50896.00    -39.491 -7.066  -39.600 -7.300
50897.00    -39.743 -7.426  -39.800 -7.300
50898.00    -39.699 -7.644  -39.900 -7.200
50899.00    -39.35  -7.571  -40.100 -7.100
50900.00    -39.095 -7.379  -40.300 -7.100
50901.00    -39.277 -7.307  -40.400 -7.100
50902.00    -39.84  -7.389  -40.400 -7.300
50903.00    -40.383 -7.53   -40.300 -7.500
50904.00    -40.478 -7.721  -40.100 -7.700
50905.00    -40.005 -8.04   -39.900 -8.000
50906.00    -39.385 -8.425  -39.700 -8.200
50907.00    -39.175 -8.682  -39.500 -8.300
50908.00    -39.426 -8.722  -39.300 -8.300
50909.00    -39.763 -8.616  -39.300 -8.300
50910.00    -39.82  -8.467  -39.400 -8.300
50911.00    -39.588 -8.277  -39.500 -8.100
50912.00    -39.282 -8.007  -39.600 -8.000
50913.00    -39.061 -7.717  -39.700 -7.900
50914.00    -38.94  -7.557  -39.900 -7.800
50915.00    -38.906 -7.612  -39.900 -7.800
50916.00    -38.984 -7.808  -39.900 -7.800
50917.00    -39.226 -8.019  -39.800 -8.000
50918.00    -39.68  -8.204  -39.600 -8.100
50919.00    -40.211 -8.376  -39.200 -8.300
50920.00    -40.64  -8.529  -38.900 -8.400
50921.00    -40.732 -8.569  -38.600 -8.500
50922.00    -40.401 -8.438  -38.500 -8.500
50923.00    -39.886 -8.255  -38.400 -8.500
50924.00    -39.482 -8.204  -38.500 -8.400
50925.00    -39.217 -8.3    -38.800 -8.300
50926.00    -39.031 -8.347  -39.200 -8.100
50927.00    -38.874 -8.235  -39.600 -8.100
50928.00    -38.863 -8.093  -39.900 -8.000
50929.00    -39.145 -8.093  -40.200 -8.000
50930.00    -39.657 -8.207  -40.200 -8.100
50931.00    -40.104 -8.288  -40.200 -8.200
50932.00    -40.145 -8.321  -40.000 -8.400
50933.00    -39.678 -8.452  -39.900 -8.500
50934.00    -39.036 -8.741  -39.600 -8.700
50935.00    -38.752 -9.045  -39.400 -8.800
50936.00    -39.008 -9.187  -39.400 -8.900
50937.00    -39.441 -9.146  -39.400 -8.800
50938.00    -39.601 -9.007  -39.500 -8.700
50939.00    -39.484 -8.819  -39.600 -8.600
50940.00    -39.383 -8.633  -39.800 -8.500
50941.00    -39.509 -8.437  -40.100 -8.400
50942.00    -39.774 -8.301  -40.200 -8.400
50943.00    -39.995 -8.307  -40.300 -8.400
50944.00    -40.117 -8.424  -40.200 -8.400
50945.00    -40.162 -8.554  -40.000 -8.600
50946.00    -40.147 -8.644  -39.800 -8.700
50947.00    -40.133 -8.716  -39.400 -8.700
50948.00    -40.186 -8.797  -39.100 -8.700
50949.00    -40.257 -8.86   -38.700 -8.700
50950.00    -40.187 -8.854  -38.600 -8.700
50951.00    -39.9   -8.767  -38.700 -8.600
50952.00    -39.516 -8.63   -38.900 -8.500
50953.00    -39.247 -8.461  -39.300 -8.300
50954.00    -39.244 -8.261  -39.800 -8.200
50955.00    -39.54  -8.064  -40.300 -8.100
50956.00    -40.078 -8.007  -40.800 -8.100
50957.00    -40.715 -8.186  -41.100 -8.100
50958.00    -41.26  -8.483  -41.200 -8.300
50959.00    -41.535 -8.665  -41.200 -8.400
50960.00    -41.425 -8.644  -41.100 -8.500
50961.00    -40.965 -8.568  -40.900 -8.600
50962.00    -40.441 -8.616  -40.600 -8.700
50963.00    -40.264 -8.772  -40.500 -8.800
50964.00    -40.588 -8.883  -40.400 -8.900
50965.00    -41.107 -8.865  -40.400 -8.800
50966.00    -41.375 -8.773  -40.700 -8.800
50967.00    -41.311 -8.683  -41.000 -8.700
50968.00    -41.222 -8.594  -41.500 -8.700
50969.00    -41.36  -8.47   -41.800 -8.500
50970.00    -41.667 -8.319  -42.200 -8.400
50971.00    -41.952 -8.19   -42.300 -8.400
50972.00    -42.133 -8.127  -42.400 -8.300
50973.00    -42.198 -8.147  -42.200 -8.200
50974.00    -42.112 -8.23   -41.900 -8.200
50975.00    -41.898 -8.318  -41.600 -8.100
50976.00    -41.737 -8.358  -41.200 -8.100
50977.00    -41.806 -8.341  -41.100 -8.000
50978.00    -42.057 -8.306  -41.100 -7.900
50979.00    -42.265 -8.274  -41.300 -7.900
50980.00    -42.306 -8.214  -41.700 -7.900
50981.00    -42.294 -8.064  -42.200 -7.800
50982.00    -42.385 -7.755  -42.900 -7.800
50983.00    -42.737 -7.381  -43.500 -7.900
50984.00    -43.376 -7.149  -44.000 -8.000
50985.00    -44.109 -7.2    -44.500 -8.000
50986.00    -44.651 -7.494  -44.700 -8.200
50987.00    -44.835 -7.869  -44.800 -8.300
50988.00    -44.696 -8.192  -44.600 -8.400
50989.00    -44.427 -8.36   -44.400 -8.500
50990.00    -44.265 -8.489  -44.100 -8.600
50991.00    -44.404 -8.676  -44.000 -8.700
50992.00    -44.877 -8.839  -44.000 -8.800
50993.00    -45.473 -8.861  -44.100 -8.800
50994.00    -45.877 -8.727  -44.400 -8.700
50995.00    -45.942 -8.503  -44.800 -8.700
50996.00    -45.929 -8.285  -45.200 -8.400
50997.00    -45.994 -8.101  -45.700 -8.200
50998.00    -46.149 -7.903  -46.000 -8.000
50999.00    -46.368 -7.676  -46.300 -7.800
51000.00    -46.595 -7.491  -46.900 -7.800
51001.00    -46.748 -7.448  -46.900 -7.700
51002.00    -46.743 -7.578  -46.600 -7.600
51003.00    -46.598 -7.777  -46.400 -7.600
51004.00    -46.477 -7.881  -46.200 -7.500
51005.00    -46.574 -7.811  -46.100 -7.600
51006.00    -46.925 -7.646  -46.100 -7.500
51007.00    -47.361 -7.531  -46.300 -7.600
51008.00    -47.653 -7.53   -46.600 -7.600
51009.00    -47.72  -7.593  -47.100 -7.700
51010.00    -47.69  -7.644  -47.600 -7.700
51011.00    -47.745 -7.711  -48.200 -7.800
51012.00    -48.045 -7.865  -48.700 -8.000
51013.00    -48.57  -8.132  -49.200 -8.100
51014.00    -49.098 -8.442  -49.500 -8.200
51015.00    -49.392 -8.62   -49.500 -8.300
51016.00    -49.39  -8.515  -49.500 -8.300
51017.00    -49.144 -8.246  -49.200 -8.400
51018.00    -48.871 -7.991  -48.900 -8.400
51019.00    -48.771 -7.853  -48.700 -8.400
51020.00    -48.896 -7.836  -48.700 -8.400
51021.00    -49.207 -7.885  -48.900 -8.400
51022.00    -49.631 -7.988  -49.400 -8.300
51023.00    -50.038 -8.169  -50.100 -8.200
51024.00    -50.28  -8.393  -51.000 -8.200
51025.00    -50.344 -8.509  -51.800 -8.200
51026.00    -50.405 -8.419  -52.400 -8.100
51027.00    -50.653 -8.153  -52.600 -8.100
51028.00    -51.055 -7.825  -52.500 -7.900
51029.00    -51.373 -7.595  -52.000 -7.700
51030.00    -51.435 -7.588  -51.300 -7.600
51031.00    -51.304 -7.798  -50.900 -7.500
51032.00    -51.165 -8.045  -50.600 -7.400
51033.00    -51.134 -8.123  -50.500 -7.400
51034.00    -51.238 -7.997  -50.400 -7.400
51035.00    -51.474 -7.824  -50.700 -7.500
51036.00    -51.813 -7.773  -51.100 -7.600
51037.00    -52.172 -7.849  -51.700 -7.800
51038.00    -52.47  -7.924  -52.400 -7.900
51039.00    -52.696 -7.916  -53.000 -8.000
51040.00    -52.929 -7.861  -53.400 -8.200
51041.00    -53.235 -7.851  -53.600 -8.200
51042.00    -53.541 -7.944  -53.600 -8.300
51043.00    -53.635 -8.126  -53.300 -8.300
51044.00    -53.354 -8.33   -52.900 -8.400
51045.00    -52.848 -8.426  -52.400 -8.400
51046.00    -52.357 -8.392  -52.100 -8.500
51047.00    -52.053 -8.266  -51.800 -8.500
51048.00    -51.975 -8.09   -51.700 -8.500
51049.00    -52.093 -7.93   -51.800 -8.500
51050.00    -52.36  -7.882  -52.200 -8.400
51051.00    -52.646 -7.984  -52.500 -8.200
51052.00    -52.766 -8.121  -52.900 -8.000
51053.00    -52.6   -8.189  -53.200 -7.900
51054.00    -52.391 -8.14   -53.500 -7.800
51055.00    -52.5   -8.006  -53.600 -7.700
51056.00    -52.913 -7.856  -53.500 -7.600
51057.00    -53.253 -7.741  -53.300 -8.100
51058.00    -53.27  -7.722  -53.100 -7.800
51059.00    -53.117 -7.848  -52.900 -7.400
51060.00    -53.06  -8.05   -52.800 -7.200
51061.00    -53.119 -8.139  -52.700 -7.200
51062.00    -53.159 -7.991  -52.700 -7.100
51063.00    -53.169 -7.718  -52.900 -7.300
51064.00    -53.291 -7.561  -53.200 -7.400
51065.00    -53.597 -7.628  -53.500 -7.700
51066.00    -53.976 -7.806  -53.900 -7.800
51067.00    -54.241 -7.942  -54.200 -8.000
51068.00    -54.286 -8.017  -54.300 -8.200
51069.00    -54.155 -8.103  -54.400 -8.300
51070.00    -53.982 -8.212  -54.200 -8.300
51071.00    -53.857 -8.264  -53.900 -8.300
51072.00    -53.728 -8.182  -53.600 -8.200
51073.00    -53.494 -7.96   -53.400 -8.000
51074.00    -53.178 -7.703  -53.200 -7.800
51075.00    -52.92  -7.466  -53.000 -7.500
51076.00    -52.815 -7.21   -52.900 -7.300
51077.00    -52.853 -6.993  -52.900 -7.200
51078.00    -52.965 -6.951  -52.800 -7.100
51079.00    -53.02  -7.135  -52.900 -7.100
51080.00    -52.833 -7.414  -53.000 -7.200
51081.00    -52.371 -7.604  -53.100 -7.300
51082.00    -51.923 -7.638  -53.100 -7.400
51083.00    -51.872 -7.595  -53.100 -7.500
51084.00    -52.222 -7.548  -53.100 -7.500
51085.00    -52.567 -7.473  -52.800 -7.400
51086.00    -52.603 -7.352  -52.500 -7.300
51087.00    -52.453 -7.258  -52.100 -7.200
51088.00    -52.389 -7.256  -51.600 -6.900
51089.00    -52.397 -7.265  -51.300 -6.800
51090.00    -52.287 -7.141  -51.000 -6.600
51091.00    -52.014 -6.918  -51.000 -6.600
51092.00    -51.778 -6.808  -51.100 -6.600
51093.00    -51.803 -6.917  -51.300 -6.800
51094.00    -52.125 -7.06   -51.700 -7.000
51095.00    -52.567 -7.073  -52.000 -7.200
51096.00    -52.863 -7.019  -52.100 -7.400
51097.00    -52.836 -7.074  -52.200 -7.600
51098.00    -52.544 -7.283  -52.200 -7.700
51099.00    -52.205 -7.5    -51.900 -7.800
51100.00    -51.932 -7.589  -51.700 -7.500
51101.00    -51.698 -7.537  -51.300 -7.400
51102.00    -51.366 -7.426  -51.100 -7.100
51103.00    -50.973 -7.266  -50.800 -6.700
51104.00    -50.694 -7.001  -50.700 -6.500
51105.00    -50.59  -6.664  -50.600 -6.300
51106.00    -50.562 -6.414  -50.500 -6.300
51107.00    -50.471 -6.367  -50.500 -6.200
51108.00    -50.226 -6.463  -50.500 -6.300
51109.00    -49.858 -6.543  -50.500 -6.400
51110.00    -49.542 -6.54   -50.600 -6.500
51111.00    -49.513 -6.517  -50.600 -6.500
51112.00    -49.786 -6.526  -50.500 -6.500
51113.00    -50.066 -6.493  -50.400 -6.400
51114.00    -50.074 -6.323  -50.100 -6.300
51115.00    -49.866 -6.052  -49.700 -6.100
51116.00    -49.718 -5.815  -49.200 -5.700
51117.00    -49.732 -5.65   -48.800 -5.400
51118.00    -49.763 -5.481  -48.600 -5.200
51119.00    -49.695 -5.314  -48.500 -5.100
51120.00    -49.557 -5.299  -48.800 -5.200
51121.00    -49.432 -5.497  -48.900 -5.300
51122.00    -49.428 -5.68   -49.100 -5.600
51123.00    -49.549 -5.581  -49.200 -5.900
51124.00    -49.636 -5.36   -49.200 -6.100
51125.00    -49.512 -5.337  -49.200 -6.200
51126.00    -49.208 -5.588  -49.100 -6.200
51127.00    -48.999 -5.897  -49.000 -6.100
51128.00    -49.097 -5.996  -48.900 -6.000
51129.00    -49.362 -5.854  -48.800 -5.700
51130.00    -49.45  -5.638  -48.700 -5.500
51131.00    -49.255 -5.453  -48.600 -5.200
51132.00    -48.998 -5.261  -48.500 -5.000
51133.00    -48.866 -5.02   -48.400 -4.800
51134.00    -48.796 -4.794  -48.300 -4.700
51135.00    -48.669 -4.68   -48.200 -4.800
51136.00    -48.483 -4.688  -48.200 -4.800
51137.00    -48.271 -4.743  -48.000 -4.900
51138.00    -48.057 -4.794  -47.900 -5.100
51139.00    -47.909 -4.855  -47.900 -5.100
51140.00    -47.9   -4.94   -47.800 -5.200
51141.00    -47.984 -4.99   -47.800 -5.000
51142.00    -48.015 -4.929  -47.800 -4.900
51143.00    -47.909 -4.754  -47.900 -4.600
51144.00    -47.717 -4.534  -48.000 -4.300
51145.00    -47.529 -4.314  -48.200 -4.200
51146.00    -47.408 -4.096  -48.300 -4.100
51147.00    -47.416 -3.926  -48.300 -4.100
51148.00    -47.585 -3.925  -48.200 -4.100
51149.00    -47.851 -4.124  -48.000 -4.100
51150.00    -48.101 -4.343  -47.600 -4.300
51151.00    -48.253 -4.343  -47.100 -4.400
51152.00    -48.247 -4.125  -46.600 -4.400
51153.00    -48.011 -3.953  -46.200 -4.500
51154.00    -47.577 -4.035  -46.100 -4.500
51155.00    -47.158 -4.267  -46.200 -4.500
51156.00    -46.97  -4.371  -46.600 -4.400
51157.00    -47.019 -4.194  -47.000 -4.200
51158.00    -47.07  -3.875  -47.500 -3.900
51159.00    -47.029 -3.617  -48.000 -3.700
51160.00    -47.057 -3.473  -47.800 -3.600
51161.00    -47.25  -3.394  -47.800 -3.500
51162.00    -47.47  -3.369  -47.700 -3.400
51163.00    -47.551 -3.44   -47.500 -3.500
51164.00    -47.54  -3.572  -47.200 -3.600
51165.00    -47.491 -3.726  -46.900 -3.800
51166.00    -47.356 -3.882  -46.700 -3.900
51167.00    -47.095 -3.999  -46.500 -4.000
51168.00    -46.816 -4.034  -46.400 -4.000
51169.00    -46.683 -3.973  -46.500 -3.800
51170.00    -46.726 -3.851  -46.700 -3.700
51171.00    -46.816 -3.722  -47.000 -3.600
51172.00    -46.819 -3.604  -47.300 -3.400
51173.00    -46.732 -3.485  -47.700 -3.400
51174.00    -46.676 -3.368  -47.900 -3.400
51175.00    -46.797 -3.313  -48.200 -3.400
51176.00    -47.126 -3.412  -48.200 -3.600
51177.00    -47.528 -3.676  -48.000 -3.800
51178.00    -47.82  -3.956  -47.600 -3.900
51179.00    -47.878 -4.035  -47.500 -4.100
51180.00    -47.682 -3.856  -47.100 -4.300
51181.00    -47.278 -3.62   -46.700 -4.400
51182.00    -46.762 -3.573  -46.300 -4.300
51183.00    -46.302 -3.734  -46.100 -4.200
51184.00    -46.058 -3.893  -46.000 -4.000
51185.00    -46.047 -3.871  -45.900 -3.600
51186.00    -46.166 -3.703  -46.000 -3.400
51187.00    -46.356 -3.545  -46.200 -3.200
51188.00    -46.64  -3.475  -46.400 -3.100
51189.00    -46.985 -3.444  -46.700 -3.100
51190.00    -47.259 -3.366  -46.900 -3.100
51191.00    -47.387 -3.229  -47.000 -3.300
51192.00    -47.455 -3.108  -47.000 -3.400
51193.00    -47.512 -3.137  -47.000 -3.500
51194.00    -47.503 -3.349  -46.900 -3.600
51195.00    -47.34  -3.626  -46.700 -3.600
51196.00    -47.048 -3.8    -46.600 -3.600
51197.00    -46.777 -3.794  -46.500 -3.600
51198.00    -46.64  -3.676  -46.500 -3.600
51199.00    -46.604 -3.568  -46.600 -3.600
51200.00    -46.568 -3.522  -46.700 -3.600
51201.00    -46.497 -3.504  -46.800 -3.600
51202.00    -46.465 -3.479  -47.000 -3.600
51203.00    -46.584 -3.478  -47.100 -3.600
51204.00    -46.893 -3.577  -47.100 -3.700
51205.00    -47.3   -3.82   -47.000 -3.800
51206.00    -47.63  -4.136  -46.800 -3.900
51207.00    -47.705 -4.271  -46.600 -4.000
51208.00    -47.6   -4.157  -46.300 -4.100
51209.00    -47.418 -3.95   -46.100 -4.200
51210.00    -47.214 -3.884  -46.900 -4.200
51211.00    -46.983 -4.08   -46.700 -4.300
51212.00    -46.725 -4.43   -46.500 -4.500
51213.00    -46.559 -4.657  -46.600 -4.700
51214.00    -46.571 -4.685  -47.200 -4.400
51215.00    -46.749 -4.628  -47.200 -4.500
51216.00    -47.008 -4.601  -46.900 -5.000
51217.00    -47.202 -4.608  -47.200 -4.900
51218.00    -47.252 -4.589  -47.300 -4.600
51219.00    -47.2   -4.537  -47.300 -4.400
51220.00    -47.053 -4.638  -47.200 -4.300
51221.00    -46.899 -4.883  -46.700 -4.200
51222.00    -46.812 -5.137  -46.300 -4.400
51223.00    -46.76  -5.353  -45.900 -4.400
51224.00    -46.648 -5.413  -45.600 -4.500
51225.00    -46.401 -5.227  -45.600 -4.700
51226.00    -46.049 -4.889  -45.700 -4.700
51227.00    -45.728 -4.641  -46.100 -4.700
51228.00    -45.613 -4.616  -46.500 -4.700
51229.00    -45.768 -4.75   -46.900 -4.700
51230.00    -46.092 -4.918  -47.400 -4.700
51231.00    -46.465 -5.026  -47.500 -4.700
51232.00    -46.815 -5.072  -47.400 -4.900
51233.00    -47.075 -5.107  -47.100 -5.000
51234.00    -47.155 -5.161  -46.700 -5.200
51235.00    -47.000 -5.216  -46.200 -5.400
51236.00    -46.668 -5.242  -45.800 -5.500
51237.00    -46.327 -5.26   -45.500 -5.700
51238.00    -46.124 -5.336  -45.400 -5.700
51239.00    -46.061 -5.504  -45.400 -5.700
51240.00    -46.029 -5.696  -45.700 -5.700
51241.00    -46.000 -5.803  -46.000 -5.700
51242.00    -46.084 -5.799  -46.300 -5.600
