#
#  Stripped version of finals.all.orig file
#
#
#            Bull A      Bull A      Bull B     Bull B
#  MJD         dX          dY          dX         dY
#
53834.00      0.000      0.000       0.000       0.000
53835.00      0.000      0.000       0.000       0.000
53836.00      0.000      0.000       0.000       0.000
53837.00      0.000      0.000       0.000       0.000
53838.00      0.000      0.000       0.000       0.000
53839.00      0.000      0.000       0.000       0.000
53840.00      0.000      0.000       0.000       0.000
53841.00      0.000      0.000       0.000       0.000
53842.00      0.000      0.000       0.000       0.000
53843.00      0.000      0.000       0.000       0.000
53844.00      0.000      0.000       0.000       0.000
53845.00      0.000      0.000       0.000       0.000
53846.00      0.000      0.000       0.000       0.000
53847.00      0.000      0.000       0.000       0.000
53848.00      0.000      0.000       0.000       0.000
53849.00      0.000      0.000       0.000       0.000
53850.00      0.000      0.000       0.000       0.000
53851.00      0.000      0.000       0.000       0.000
53852.00      0.000      0.000       0.000       0.000
53853.00      0.000      0.000       0.000       0.000
53854.00      0.000      0.000       0.000       0.000
53855.00      0.000      0.000       0.000       0.000
53856.00      0.000      0.000       0.000       0.000
53857.00      0.000      0.000       0.000       0.000
53858.00      0.000      0.000       0.000       0.000
53859.00      0.000      0.000       0.000       0.000
53860.00      0.000      0.000       0.000       0.000
53861.00      0.000      0.000       0.000       0.000
53862.00      0.000      0.000       0.000       0.000
53863.00      0.000      0.000       0.000       0.000
53864.00      0.000      0.000       0.000       0.000
53865.00      0.000      0.000       0.000       0.000
53866.00      0.000      0.000       0.000       0.000
53867.00      0.000      0.000       0.000       0.000
53868.00      0.000      0.000       0.000       0.000
53869.00      0.000      0.000       0.000       0.000
53870.00      0.000      0.000       0.000       0.000
53871.00      0.000      0.000       0.000       0.000
53872.00      0.000      0.000       0.000       0.000
53873.00      0.000      0.000       0.000       0.000
53874.00      0.000      0.000       0.000       0.000
53875.00      0.000      0.000       0.000       0.000
53876.00      0.000      0.000       0.000       0.000
53877.00      0.000      0.000       0.000       0.000
53878.00      0.000      0.000       0.000       0.000
53879.00      0.000      0.000       0.000       0.000
53880.00      0.000      0.000       0.000       0.000
53881.00      0.000      0.000       0.000       0.000
53882.00      0.000      0.000       0.000       0.000
53883.00      0.000      0.000       0.000       0.000
53884.00      0.000      0.000       0.000       0.000
53885.00      0.000      0.000       0.000       0.000
53886.00      0.000      0.000       0.000       0.000
53887.00      0.000      0.000       0.000       0.000
53888.00      0.000      0.000       0.000       0.000
53889.00      0.000      0.000       0.000       0.000
53890.00      0.000      0.000       0.000       0.000
53891.00      0.000      0.000       0.000       0.000
53892.00      0.000      0.000       0.000       0.000
53893.00      0.000      0.000       0.000       0.000
53894.00      0.000      0.000       0.000       0.000
53895.00      0.000      0.000       0.000       0.000
53896.00      0.000      0.000       0.000       0.000
53897.00      0.000      0.000       0.000       0.000
53898.00      0.000      0.000       0.000       0.000
53899.00      0.000      0.000       0.000       0.000
53900.00      0.000      0.000       0.000       0.000
53901.00      0.000      0.000       0.000       0.000
53902.00      0.000      0.000       0.000       0.000
53903.00      0.000      0.000       0.000       0.000
53904.00      0.000      0.000       0.000       0.000
53905.00      0.000      0.000       0.000       0.000
53906.00      0.000      0.000       0.000       0.000
53907.00      0.000      0.000       0.000       0.000
53908.00      0.000      0.000       0.000       0.000
53909.00      0.000      0.000       0.000       0.000
53910.00      0.000      0.000       0.000       0.000
53911.00      0.000      0.000       0.000       0.000
53912.00      0.000      0.000       0.000       0.000
53913.00      0.000      0.000       0.000       0.000
53914.00      0.000      0.000       0.000       0.000
53915.00      0.000      0.000       0.000       0.000
53916.00      0.000      0.000       0.000       0.000
53917.00      0.000      0.000       0.000       0.000
53918.00      0.000      0.000       0.000       0.000
53919.00      0.000      0.000       0.000       0.000
53920.00      0.000      0.000       0.000       0.000
53921.00      0.000      0.000       0.000       0.000
53922.00      0.000      0.000       0.000       0.000
53923.00      0.000      0.000       0.000       0.000
53924.00      0.000      0.000       0.000       0.000
53925.00      0.000      0.000       0.000       0.000
53926.00      0.000      0.000       0.000       0.000
53927.00      0.000      0.000       0.000       0.000
53928.00      0.000      0.000       0.000       0.000
53929.00      0.000      0.000       0.000       0.000
53930.00      0.000      0.000       0.000       0.000
53931.00      0.000      0.000       0.000       0.000
53932.00      0.000      0.000       0.000       0.000
53933.00      0.000      0.000       0.000       0.000
53934.00      0.000      0.000       0.000       0.000
53935.00      0.000      0.000       0.000       0.000
53936.00      0.000      0.000       0.000       0.000
53937.00      0.000      0.000       0.000       0.000
53938.00      0.000      0.000       0.000       0.000
53939.00      0.000      0.000       0.000       0.000
53940.00      0.000      0.000       0.000       0.000
53941.00      0.000      0.000       0.000       0.000
53942.00      0.000      0.000       0.000       0.000
53943.00      0.000      0.000       0.000       0.000
53944.00      0.000      0.000       0.000       0.000
53945.00      0.000      0.000       0.000       0.000
53946.00      0.000      0.000       0.000       0.000
53947.00      0.000      0.000       0.000       0.000
53948.00      0.000      0.000       0.000       0.000
53949.00      0.000      0.000       0.000       0.000
53950.00      0.000      0.000       0.000       0.000
53951.00      0.000      0.000       0.000       0.000
53952.00      0.000      0.000       0.000       0.000
53953.00      0.000      0.000       0.000       0.000
53954.00      0.000      0.000       0.000       0.000
53955.00      0.000      0.000       0.000       0.000
53956.00      0.000      0.000       0.000       0.000
53957.00      0.000      0.000       0.000       0.000
53958.00      0.000      0.000       0.000       0.000
53959.00      0.000      0.000       0.000       0.000
53960.00      0.000      0.000       0.000       0.000
53961.00      0.000      0.000       0.000       0.000
53962.00      0.000      0.000       0.000       0.000
53963.00      0.000      0.000       0.000       0.000
53964.00      0.000      0.000       0.000       0.000
53965.00      0.000      0.000       0.000       0.000
53966.00      0.000      0.000       0.000       0.000
53967.00      0.000      0.000       0.000       0.000
53968.00      0.000      0.000       0.000       0.000
53969.00      0.000      0.000       0.000       0.000
53970.00      0.000      0.000       0.000       0.000
53971.00      0.000      0.000       0.000       0.000
53972.00      0.000      0.000       0.000       0.000
53973.00      0.000      0.000       0.000       0.000
53974.00      0.000      0.000       0.000       0.000
53975.00      0.000      0.000       0.000       0.000
53976.00      0.000      0.000       0.000       0.000
53977.00      0.000      0.000       0.000       0.000
53978.00      0.000      0.000       0.000       0.000
53979.00      0.000      0.000       0.000       0.000
53980.00      0.000      0.000       0.000       0.000
53981.00      0.000      0.000       0.000       0.000
53982.00      0.000      0.000       0.000       0.000
53983.00      0.000      0.000       0.000       0.000
53984.00      0.000      0.000       0.000       0.000
53985.00      0.000      0.000       0.000       0.000
53986.00      0.000      0.000       0.000       0.000
53987.00      0.000      0.000       0.000       0.000
53988.00      0.000      0.000       0.000       0.000
53989.00      0.000      0.000       0.000       0.000
53990.00      0.000      0.000       0.000       0.000
53991.00      0.000      0.000       0.000       0.000
53992.00      0.000      0.000       0.000       0.000
53993.00      0.000      0.000       0.000       0.000
53994.00      0.000      0.000       0.000       0.000
53995.00      0.000      0.000       0.000       0.000
53996.00      0.000      0.000       0.000       0.000
53997.00      0.000      0.000       0.000       0.000
53998.00      0.000      0.000       0.000       0.000
53999.00      0.000      0.000       0.000       0.000
54000.00      0.000      0.000       0.000       0.000
54001.00      0.000      0.000       0.000       0.000
54002.00      0.000      0.000       0.000       0.000
54003.00      0.000      0.000       0.000       0.000
54004.00      0.000      0.000       0.000       0.000
54005.00      0.000      0.000       0.000       0.000
54006.00      0.000      0.000       0.000       0.000
54007.00      0.000      0.000       0.000       0.000
54008.00      0.000      0.000       0.000       0.000
54009.00      0.000      0.000       0.000       0.000
54010.00      0.000      0.000       0.000       0.000
54011.00      0.000      0.000       0.000       0.000
54012.00      0.000      0.000       0.000       0.000
54013.00      0.000      0.000       0.000       0.000
54014.00      0.000      0.000       0.000       0.000
54015.00      0.000      0.000       0.000       0.000
54016.00      0.000      0.000       0.000       0.000
54017.00      0.000      0.000       0.000       0.000
54018.00      0.000      0.000       0.000       0.000
54019.00      0.000      0.000       0.000       0.000
54020.00      0.000      0.000       0.000       0.000
54021.00      0.000      0.000       0.000       0.000
54022.00      0.000      0.000       0.000       0.000
54023.00      0.000      0.000       0.000       0.000
54024.00      0.000      0.000       0.000       0.000
54025.00      0.000      0.000       0.000       0.000
54026.00      0.000      0.000       0.000       0.000
54027.00      0.000      0.000       0.000       0.000
54028.00      0.000      0.000       0.000       0.000
54029.00      0.000      0.000       0.000       0.000
54030.00      0.000      0.000       0.000       0.000
54031.00      0.000      0.000       0.000       0.000
54032.00      0.000      0.000       0.000       0.000
54033.00      0.000      0.000       0.000       0.000
54034.00      0.000      0.000       0.000       0.000
54035.00      0.000      0.000       0.000       0.000
54036.00      0.000      0.000       0.000       0.000
54037.00      0.000      0.000       0.000       0.000
54038.00      0.000      0.000       0.000       0.000
54039.00      0.000      0.000       0.000       0.000
54040.00      0.000      0.000       0.000       0.000
54041.00      0.000      0.000       0.000       0.000
54042.00      0.000      0.000       0.000       0.000
54043.00      0.000      0.000       0.000       0.000
54044.00      0.000      0.000       0.000       0.000
54045.00      0.000      0.000       0.000       0.000
54046.00      0.000      0.000       0.000       0.000
54047.00      0.000      0.000       0.000       0.000
