#
#  Stripped version of finals.all.orig file
#
#
#          Bull A     Bull A      Bull A      Bull B      Bull B      Bull B
#  MJD     PM-x       PM-y        UT1-UTC     PM-x        PM-y        UT1-UTC
#
52793.00   0.024311   0.547652  -0.3749825    0.024380    0.547540   -0.3749710
52794.00   0.027719   0.547855  -0.3745271    0.027810    0.547850   -0.3745520
52795.00   0.031430   0.547882  -0.3740730    0.031540    0.547890   -0.3740740
52796.00   0.034917   0.547818  -0.3737576    0.035020    0.547910   -0.3737490
52797.00   0.038130   0.547817  -0.3736737    0.038190    0.547810   -0.3736780
52798.00   0.041333   0.547855  -0.3738447    0.041410    0.547810   -0.3738780
52799.00   0.044736   0.547922  -0.3742503    0.044810    0.547930   -0.3742770
52800.00   0.048281   0.548027  -0.3747833    0.048330    0.548050   -0.3747790
52801.00   0.051673   0.548061  -0.3752832    0.051790    0.548060   -0.3752700
52802.00   0.055139   0.547756  -0.3756082    0.055260    0.547750   -0.3756120
52803.00   0.058556   0.547201  -0.3756412    0.058730    0.547230   -0.3756430
52804.00   0.062094   0.546689  -0.3753452    0.062170    0.546630   -0.3753230
52805.00   0.065802   0.546171  -0.3747957    0.065870    0.546100   -0.3747700
52806.00   0.069733   0.545588  -0.3741172    0.069830    0.545570   -0.3741000
52807.00   0.074052   0.545079  -0.3734464    0.074140    0.545040   -0.3734360
52808.00   0.078547   0.544862  -0.3728845    0.078630    0.544840   -0.3728820
52809.00   0.082892   0.544756  -0.3724844    0.083140    0.544680   -0.3724930
52810.00   0.087700   0.544532  -0.3722530    0.087770    0.544520   -0.3722550
52811.00   0.091956   0.544384  -0.3721348    0.092070    0.544420   -0.3721070
52812.00   0.095888   0.544085  -0.3720627    0.095980    0.544080   -0.3720050
52813.00   0.099772   0.543616  -0.3719772    0.099880    0.543620   -0.3719230
52814.00   0.103554   0.542996  -0.3718238    0.103640    0.543060   -0.3718090
52815.00   0.107221   0.542491  -0.3715540    0.107340    0.542480   -0.3715590
52816.00   0.110928   0.542076  -0.3711389    0.111030    0.542050   -0.3711060
52817.00   0.114722   0.541683  -0.3705786    0.114840    0.541520   -0.3705660
52818.00   0.118619   0.541064  -0.3698746    0.118730    0.540990   -0.3698540
52819.00   0.122623   0.540447  -0.3690496    0.122740    0.540420   -0.3690180
52820.00   0.126689   0.539883  -0.3681479    0.126790    0.539860   -0.3681090
52821.00   0.130468   0.539313  -0.3672420    0.130560    0.539290   -0.3672270
52822.00   0.133821   0.538582  -0.3664106    0.133980    0.538570   -0.3664210
52823.00   0.136813   0.537563  -0.3657010    0.137040    0.537500   -0.3656920
52824.00   0.139880   0.535923  -0.3651475    0.139980    0.535890   -0.3651290
52825.00   0.143073   0.534157  -0.3647861    0.143200    0.534100   -0.3647340
52826.00   0.146403   0.532623  -0.3645739    0.146510    0.532570   -0.3644890
52827.00   0.149616   0.531187  -0.3644331    0.149680    0.531190   -0.3643570
52828.00   0.153014   0.529717  -0.3642754    0.153090    0.529730   -0.3642560
52829.00   0.156652   0.528214  -0.3640177    0.156730    0.528180   -0.3640300
52830.00   0.160400   0.526692  -0.3635461    0.160450    0.526650   -0.3635320
52831.00   0.163893   0.525208  -0.3628283    0.164060    0.525270   -0.3628150
52832.00   0.167447   0.523922  -0.3619299    0.167540    0.523940   -0.3619300
52833.00   0.170540   0.522624  -0.3609656    0.170640    0.522650   -0.3609700
52834.00   0.173119   0.521200  -0.3600377    0.173240    0.521190   -0.3600350
52835.00   0.175615   0.519726  -0.3592355    0.175690    0.519660   -0.3592290
52836.00   0.178216   0.518207  -0.3586320    0.178280    0.518100   -0.3586240
52837.00   0.180961   0.516617  -0.3582506    0.180970    0.516510   -0.3582320
52838.00   0.183442   0.514713  -0.3580347    0.183560    0.514700   -0.3580200
52839.00   0.186304   0.512678  -0.3579064    0.186360    0.512610   -0.3579100
52840.00   0.189291   0.510645  -0.3577985    0.189360    0.510580   -0.3577950
52841.00   0.191970   0.508531  -0.3576469    0.192020    0.508560   -0.3576290
52842.00   0.194308   0.506211  -0.3574124    0.194430    0.506240   -0.3573990
52843.00   0.197124   0.503868  -0.3570731    0.197180    0.503790   -0.3570760
52844.00   0.199921   0.501622  -0.3566195    0.200020    0.501600   -0.3566200
52845.00   0.202476   0.499419  -0.3560571    0.202520    0.499500   -0.3560510
52846.00   0.204685   0.497220  -0.3554030    0.204770    0.497210   -0.3554020
52847.00   0.206809   0.494817  -0.3547428    0.206880    0.494770   -0.3547510
52848.00   0.208980   0.492100  -0.3541361    0.209050    0.492120   -0.3541420
52849.00   0.211303   0.489142  -0.3536200    0.211370    0.489240   -0.3536150
52850.00   0.213815   0.486413  -0.3532271    0.213900    0.486430   -0.3532260
52851.00   0.216500   0.483887  -0.3530459    0.216580    0.483900   -0.3530440
52852.00   0.219112   0.481538  -0.3531033    0.219220    0.481570   -0.3530920
52853.00   0.221386   0.479513  -0.3533306    0.221430    0.479470   -0.3533400
52854.00   0.223071   0.477318  -0.3536689    0.223150    0.477200   -0.3537200
52855.00   0.224748   0.474861  -0.3540496    0.224830    0.474730   -0.3540840
52856.00   0.226443   0.472367  -0.3543334    0.226500    0.472310   -0.3543240
52857.00   0.228150   0.469614  -0.3543726    0.228230    0.469600   -0.3543660
52858.00   0.230141   0.466612  -0.3541745    0.230230    0.466580   -0.3541780
52859.00   0.232124   0.463704  -0.3537567    0.232240    0.463660   -0.3537490
52860.00   0.234060   0.461100  -0.3531909    0.234120    0.461030   -0.3531860
52861.00   0.235882   0.458865  -0.3526009    0.235980    0.458830   -0.3525970
52862.00   0.237707   0.456702  -0.3521001    0.237790    0.456760   -0.3520940
52863.00   0.239487   0.454309  -0.3517812    0.239600    0.454460   -0.3517730
52864.00   0.241314   0.452088  -0.3516894    0.241370    0.452080   -0.3516780
52865.00   0.243093   0.449784  -0.3517784    0.243160    0.449760   -0.3517770
52866.00   0.244570   0.447324  -0.3520012    0.244710    0.447420   -0.3519870
52867.00   0.246011   0.444752  -0.3523064    0.246050    0.444730   -0.3523300
52868.00   0.247532   0.441804  -0.3526161    0.247620    0.441710   -0.3526850
52869.00   0.249124   0.438677  -0.3528512    0.249190    0.438650   -0.3529040
52870.00   0.250680   0.435417  -0.3529173    0.250720    0.435430   -0.3529140
52871.00   0.252254   0.432462  -0.3527417    0.252330    0.432380   -0.3527250
52872.00   0.253774   0.429753  -0.3523732    0.253840    0.429680   -0.3523710
52873.00   0.254928   0.427262  -0.3518548    0.255050    0.427260   -0.3518440
52874.00   0.255947   0.424872  -0.3512339    0.255980    0.424890   -0.3512340
52875.00   0.256958   0.422061  -0.3505935    0.257020    0.422020   -0.3506380
52876.00   0.258249   0.418880  -0.3499998    0.258310    0.418840   -0.3500360
52877.00   0.259210   0.415542  -0.3495442    0.259350    0.415660   -0.3495410
52878.00   0.260146   0.412296  -0.3493055    0.260160    0.412320   -0.3493060
52879.00   0.261170   0.409038  -0.3494278    0.261270    0.409070   -0.3493980
52880.00   0.262134   0.406067  -0.3498745    0.262410    0.406130   -0.3498590
52881.00   0.263337   0.403308  -0.3505380    0.263420    0.403290   -0.3505460
52882.00   0.264430   0.400496  -0.3512890    0.264490    0.400450   -0.3513040
52883.00   0.265244   0.397526  -0.3519601    0.265340    0.397440   -0.3519670
52884.00   0.265514   0.394414  -0.3524292    0.265610    0.394360   -0.3524220
52885.00   0.265529   0.391195  -0.3526473    0.265540    0.391190   -0.3526340
52886.00   0.265386   0.387938  -0.3525985    0.265490    0.387910   -0.3525990
52887.00   0.265113   0.384441  -0.3523713    0.265320    0.384430   -0.3523630
52888.00   0.265182   0.380910  -0.3520822    0.265190    0.380840   -0.3520800
52889.00   0.265053   0.377505  -0.3517877    0.265120    0.377410   -0.3518070
52890.00   0.264911   0.374278  -0.3515887    0.264960    0.374190   -0.3515900
52891.00   0.264699   0.371156  -0.3515693    0.264780    0.371110   -0.3515600
52892.00   0.264511   0.367894  -0.3517499    0.264640    0.367820   -0.3517590
52893.00   0.264605   0.364586  -0.3520732    0.264740    0.364530   -0.3520710
52894.00   0.264519   0.361280  -0.3524733    0.264560    0.361260   -0.3524620
52895.00   0.264233   0.357987  -0.3528459    0.264300    0.357910   -0.3528470
52896.00   0.264223   0.354809  -0.3531448    0.264280    0.354740   -0.3531440
52897.00   0.264230   0.351772  -0.3533557    0.264320    0.351740   -0.3533550
52898.00   0.264141   0.348778  -0.3534664    0.264230    0.348800   -0.3534580
52899.00   0.264033   0.345932  -0.3534705    0.264090    0.345900   -0.3534420
52900.00   0.264004   0.342995  -0.3533594    0.264010    0.342920   -0.3533250
52901.00   0.263698   0.339808  -0.3531016    0.263760    0.339770   -0.3530900
52902.00   0.263057   0.336422  -0.3528097    0.263100    0.336400   -0.3528150
52903.00   0.262535   0.332948  -0.3525464    0.262570    0.332800   -0.3525610
52904.00   0.262588   0.329728  -0.3524014    0.262610    0.329590   -0.3523970
52905.00   0.262482   0.326856  -0.3524815    0.262550    0.326880   -0.3524690
52906.00   0.261882   0.324086  -0.3528272    0.261930    0.324050   -0.3528410
52907.00   0.260917   0.320821  -0.3534321    0.260980    0.320860   -0.3534380
52908.00   0.260061   0.317273  -0.3542544    0.260120    0.317310   -0.3542520
52909.00   0.259523   0.314020  -0.3551847    0.259650    0.313970   -0.3551960
52910.00   0.259357   0.311099  -0.3560733    0.259430    0.311050   -0.3560970
52911.00   0.259185   0.308483  -0.3567894    0.259270    0.308390   -0.3568040
52912.00   0.259205   0.306213  -0.3572758    0.259180    0.306160   -0.3572700
52913.00   0.258441   0.304032  -0.3575077    0.258530    0.304000   -0.3575060
52914.00   0.257371   0.301431  -0.3575564    0.257380    0.301390   -0.3575580
52915.00   0.256285   0.298632  -0.3575382    0.256250    0.298690   -0.3575300
52916.00   0.254920   0.296130  -0.3575692    0.254990    0.296150   -0.3575800
52917.00   0.253564   0.293447  -0.3577245    0.253630    0.293450   -0.3577210
52918.00   0.252216   0.290458  -0.3580633    0.252280    0.290420   -0.3580400
52919.00   0.250917   0.287406  -0.3586134    0.250960    0.287370   -0.3586000
52920.00   0.249549   0.284675  -0.3593206    0.249600    0.284630   -0.3593330
52921.00   0.248047   0.282076  -0.3600671    0.248110    0.282020   -0.3600770
52922.00   0.246394   0.279262  -0.3607698    0.246430    0.279220   -0.3607580
52923.00   0.244461   0.276479  -0.3614181    0.244420    0.276420   -0.3614210
52924.00   0.242041   0.273675  -0.3619580    0.242100    0.273640   -0.3619840
52925.00   0.239767   0.270716  -0.3623574    0.239820    0.270690   -0.3623750
52926.00   0.237786   0.267467  -0.3626070    0.237790    0.267490   -0.3625980
52927.00   0.235754   0.264252  -0.3627139    0.235850    0.264180   -0.3626930
52928.00   0.233833   0.261075  -0.3626985    0.233880    0.261050   -0.3626940
52929.00   0.231713   0.257917  -0.3626126    0.231840    0.257960   -0.3626070
52930.00   0.229791   0.255061  -0.3625398    0.229830    0.254970   -0.3625330
52931.00   0.227912   0.252528  -0.3625865    0.227960    0.252450   -0.3626020
52932.00   0.225985   0.250041  -0.3628482    0.226020    0.250040   -0.3628760
52933.00   0.224045   0.247363  -0.3633946    0.224070    0.247350   -0.3633930
52934.00   0.221840   0.244727  -0.3642337    0.221970    0.244690   -0.3641960
52935.00   0.220252   0.242207  -0.3653312    0.220270    0.242220   -0.3652860
52936.00   0.219375   0.239955  -0.3666165    0.219290    0.239920   -0.3665910
52937.00   0.218588   0.237830  -0.3679282    0.218640    0.237720   -0.3679320
52938.00   0.218074   0.235800  -0.3690879    0.218130    0.235680   -0.3690970
52939.00   0.217044   0.233764  -0.3699470    0.217130    0.233710   -0.3699450
52940.00   0.215526   0.231571  -0.3704387    0.215490    0.231520   -0.3704240
52941.00   0.213727   0.229245  -0.3705972    0.213800    0.229150   -0.3705920
52942.00   0.212410   0.226990  -0.3705550    0.212460    0.226900   -0.3705570
52943.00   0.210964   0.225015  -0.3704466    0.211060    0.225010   -0.3704340
52944.00   0.209202   0.223347  -0.3703764    0.209260    0.223310   -0.3703860
52945.00   0.207195   0.221630  -0.3704385    0.207240    0.221550   -0.3704470
52946.00   0.205026   0.219554  -0.3706830    0.205080    0.219480   -0.3706680
52947.00   0.202683   0.217024  -0.3711079    0.202740    0.216980   -0.3710900
52948.00   0.200310   0.214164  -0.3716585    0.200360    0.214070   -0.3716580
52949.00   0.198074   0.211221  -0.3722295    0.198250    0.211100   -0.3722220
52950.00   0.196251   0.208259  -0.3727509    0.196320    0.208230   -0.3727430
52951.00   0.194565   0.205715  -0.3731800    0.194580    0.205620   -0.3731760
52952.00   0.192663   0.203465  -0.3735121    0.192750    0.203370   -0.3735510
52953.00   0.190187   0.201115  -0.3737231    0.190250    0.201140   -0.3737820
52954.00   0.187195   0.198509  -0.3738188    0.187240    0.198490   -0.3738110
52955.00   0.184474   0.196121  -0.3737553    0.184520    0.195980   -0.3737240
52956.00   0.182107   0.193777  -0.3736979    0.182190    0.193700   -0.3736830
52957.00   0.179905   0.191388  -0.3737004    0.179870    0.191370   -0.3736890
52958.00   0.177366   0.189111  -0.3737575    0.177470    0.189040   -0.3737660
52959.00   0.175135   0.187130  -0.3739175    0.175190    0.187030   -0.3739370
52960.00   0.172807   0.185468  -0.3742697    0.172860    0.185420   -0.3742740
52961.00   0.170303   0.183784  -0.3748706    0.170180    0.183740   -0.3748600
52962.00   0.167240   0.181979  -0.3756862    0.167340    0.181890   -0.3756920
52963.00   0.164407   0.180379  -0.3766273    0.164430    0.180360   -0.3766400
52964.00   0.161879   0.179080  -0.3776699    0.161850    0.179120   -0.3776600
52965.00   0.159310   0.178390  -0.3787721    0.159410    0.178310   -0.3787760
52966.00   0.156601   0.177787  -0.3797053    0.156660    0.177700   -0.3797530
52967.00   0.153407   0.176857  -0.3803525    0.153490    0.176770   -0.3803940
52968.00   0.149829   0.175610  -0.3807045    0.149710    0.175550   -0.3806940
52969.00   0.145164   0.174214  -0.3807790    0.145320    0.174190   -0.3807670
52970.00   0.141260   0.172979  -0.3807209    0.141260    0.172870   -0.3807190
52971.00   0.137855   0.171862  -0.3806866    0.137930    0.171760   -0.3807010
52972.00   0.134328   0.170603  -0.3807901    0.134400    0.170550   -0.3808080
52973.00   0.130325   0.169151  -0.3810508    0.130400    0.169040   -0.3810580
52974.00   0.126420   0.167832  -0.3814428    0.126440    0.167710   -0.3814390
52975.00   0.123266   0.166673  -0.3819390    0.123160    0.166610   -0.3819270
52976.00   0.120076   0.165475  -0.3824741    0.120170    0.165390   -0.3824720
52977.00   0.116995   0.164471  -0.3829730    0.117050    0.164370   -0.3829730
52978.00   0.113973   0.163778  -0.3833573    0.114130    0.163830   -0.3833480
52979.00   0.111334   0.163491  -0.3836394    0.111400    0.163450   -0.3836440
52980.00   0.108467   0.163096  -0.3838023    0.108520    0.162960   -0.3838250
52981.00   0.105420   0.162534  -0.3837965    0.105460    0.162450   -0.3837940
52982.00   0.102488   0.162010  -0.3835799    0.102520    0.162010   -0.3835510
52983.00   0.099885   0.161527  -0.3832095    0.099840    0.161520   -0.3832000
52984.00   0.096725   0.161011  -0.3828210    0.096870    0.160960   -0.3828340
52985.00   0.093248   0.160277  -0.3824442    0.093360    0.160300   -0.3824450
52986.00   0.089735   0.159516  -0.3821568    0.089740    0.159450   -0.3821680
52987.00   0.086412   0.158859  -0.3819860    0.086450    0.158710   -0.3819980
52988.00   0.083456   0.158562  -0.3820095    0.083500    0.158510   -0.3820050
52989.00   0.080536   0.158347  -0.3822637    0.080610    0.158360   -0.3822560
52990.00   0.077519   0.158153  -0.3827665    0.077620    0.158050   -0.3827510
52991.00   0.074448   0.157708  -0.3834666    0.074480    0.157650   -0.3834390
52992.00   0.071389   0.157209  -0.3842406    0.071480    0.157210   -0.3842270
52993.00   0.068871   0.156887  -0.3850126    0.068890    0.156860   -0.3850240
52994.00   0.066300   0.156452  -0.3856916    0.066350    0.156400   -0.3857350
52995.00   0.063454   0.155925  -0.3861420    0.063520    0.155850   -0.3861900
52996.00   0.060465   0.155499  -0.3863182    0.060390    0.155410   -0.3863100
52997.00   0.056583   0.155114  -0.3863249    0.056690    0.155070   -0.3862360
52998.00   0.052600   0.154776  -0.3863931    0.052620    0.154710   -0.3862160
52999.00   0.048915   0.154521  -0.3865721    0.048950    0.154440   -0.3863760
53000.00   0.045817   0.154535  -0.3868940    0.045870    0.154430   -0.3867280
53001.00   0.042887   0.154743  -0.3873570    0.042940    0.154660   -0.3872450
53002.00   0.039838   0.154765  -0.3879178    0.039910    0.154710   -0.3878690
53003.00   0.037041   0.154460  -0.3885253    0.037030    0.154430   -0.3885140
53004.00   0.034030   0.154152  -0.3891069    0.034120    0.154100   -0.3890920
53005.00   0.031244   0.153837  -0.3896242    0.031250    0.153770   -0.3895920
53006.00   0.028844   0.153666  -0.3900898    0.028870    0.153550   -0.3900740
53007.00   0.026642   0.153845  -0.3904388    0.026700    0.153740   -0.3904550
53008.00   0.024196   0.154296  -0.3906064    0.024260    0.154230   -0.3906300
